month,week,hour,weather,temperature,ordernum
12,2,8,1,16,20024
12,2,9,1,15,18669
12,2,10,1,15,17253
12,2,11,1,15,17022
12,2,12,1,16,17550
12,2,13,1,16,16999
12,2,14,1,16,18753
12,2,15,1,16,17945
12,2,16,1,16,14602
12,2,17,1,15,18600
12,2,18,1,14,23001
12,2,19,1,14,23701
12,2,20,1,13,24342
12,2,21,1,13,24811
12,2,22,1,12,23098
12,2,23,1,12,18974
12,3,0,1,12,12117
12,3,1,1,11,7088
12,3,2,1,11,4113
12,3,3,1,11,2597
12,3,4,1,10,2435
12,3,5,1,9,3488
12,3,6,1,9,9630
12,3,7,1,8,17935
12,3,8,1,8,20994
12,3,9,1,8,19312
12,3,10,1,10,17695
12,3,11,1,10,18352
12,3,12,1,11,18670
12,3,13,1,11,18207
12,3,14,1,11,19459
12,3,15,1,11,17849
12,3,16,1,10,14462
12,3,17,1,9,18395
12,3,18,1,9,23157
12,3,19,1,10,24244
12,3,20,1,10,24913
12,3,21,2,9,25449
12,3,22,2,10,22161
12,3,23,2,10,20102
12,4,0,2,10,14059
12,4,1,1,11,8573
12,4,2,1,11,5223
12,4,3,1,11,3120
12,4,4,1,12,2717
12,4,5,1,12,3695
12,4,6,1,12,9517
12,4,7,1,13,17799
12,4,8,1,13,21291
12,4,9,1,13,19712
12,4,10,1,14,19083
12,4,11,2,14,19676
12,4,12,2,14,19291
12,4,13,2,14,18330
12,4,14,2,15,18872
12,4,15,2,15,16223
12,4,16,2,15,12001
12,4,17,2,15,15643
12,4,18,2,15,20598
12,4,19,1,15,22986
12,4,20,1,14,23390
12,4,21,1,14,25273
12,4,22,1,14,23506
12,4,23,1,14,21741
12,5,0,1,14,18787
12,5,1,1,14,13773
12,5,2,1,14,8504
12,5,3,1,13,5535
12,5,4,1,13,4148
12,5,5,1,13,4166
12,5,6,1,12,9210
12,5,7,1,10,16541
12,5,8,1,9,20032
12,5,9,1,9,19647
12,5,10,1,8,19658
12,5,11,2,8,19492
12,5,12,2,8,18561
12,5,13,2,8,18447
12,5,14,1,9,19396
12,5,15,1,9,17736
12,5,16,1,8,14812
12,5,17,1,8,19168
12,5,18,1,7,24121
12,5,19,1,6,25479
12,5,20,1,6,24864
12,5,21,1,5,24762
12,5,22,1,4,25013
12,5,23,1,4,24149
12,6,0,1,3,22021
12,6,1,1,3,19636
12,6,2,1,4,16482
12,6,3,1,4,11967
12,6,4,1,3,7544
12,6,5,1,3,3729
12,6,6,1,3,4252
12,6,7,1,2,5771
12,6,8,1,2,9203
12,6,9,1,2,13500
12,6,10,1,2,17193
12,6,11,1,3,20549
12,6,12,1,4,21960
12,6,13,1,3,22592
12,6,14,1,4,22377
12,6,15,1,4,21511
12,6,16,1,4,17968
12,6,17,1,3,19676
12,6,18,1,3,23142
12,6,19,1,3,24437
12,6,20,1,3,21348
12,6,21,1,3,21181
12,6,22,1,4,22717
12,6,23,1,4,23463
12,7,0,1,4,22342
12,7,1,1,3,20072
12,7,2,1,3,16772
12,7,3,1,3,12877
12,7,4,1,3,7964
12,7,5,1,3,3620
12,7,6,1,2,3389
12,7,7,1,2,4386
12,7,8,1,2,6972
12,7,9,1,2,10859
12,7,10,1,2,15362
12,7,11,1,3,18067
12,7,12,1,4,19539
12,7,13,1,5,18418
12,7,14,1,6,18815
12,7,15,1,6,18379
12,7,16,1,6,17153
12,7,17,1,5,18164
12,7,18,1,5,18969
12,7,19,1,5,17520
12,7,20,1,4,16243
12,7,21,1,4,15655
12,7,22,1,4,13951
12,7,23,1,4,10129
12,1,0,1,4,7044
12,1,1,1,4,4502
12,1,2,1,4,2670
12,1,3,1,5,1933
12,1,4,1,6,2296
12,1,5,1,6,3123
12,1,6,1,6,7782
12,1,7,1,6,12611
12,1,8,1,6,15892
12,1,9,1,7,16283
12,1,10,1,8,15509
12,1,11,1,8,16156
12,1,12,1,9,16911
12,1,13,1,10,17583
12,1,14,1,11,18473
12,1,15,1,12,17469
12,1,16,1,11,14653
12,1,17,1,12,17279
12,1,18,1,12,20986
12,1,19,1,12,20479
12,1,20,1,13,18834
12,1,21,1,13,19165
12,1,22,1,13,16937
12,1,23,1,13,12513
12,2,0,1,13,8551
12,2,1,1,13,5475
12,2,2,1,13,3483
12,2,3,1,13,2432
12,2,4,1,13,2313
12,2,5,1,13,3164
12,2,6,2,13,7356
12,2,7,1,13,12138
12,2,8,1,13,16815
12,2,9,2,14,18242
12,2,10,2,13,16252
12,2,11,2,14,19201
12,2,12,2,14,17088
12,2,13,2,14,17484
12,2,14,2,14,17610
12,2,15,2,16,16130
12,2,16,1,16,13680
12,2,17,1,17,17014
12,2,18,1,16,20596
12,2,19,1,17,19712
12,2,20,1,16,18284
12,2,21,1,16,19581
12,2,22,1,15,17903
12,2,23,1,15,14314
12,3,0,1,14,9974
12,3,1,1,14,6633
12,3,2,1,14,4423
12,3,3,1,13,2928
12,3,4,1,13,2803
12,3,5,1,12,3206
12,3,6,1,13,6829
12,3,7,1,11,10906
12,3,8,1,13,14140
12,3,9,1,13,14771
12,3,10,1,13,15320
12,3,11,1,13,17421
12,3,12,2,13,18301
12,3,13,1,13,19073
12,3,14,2,13,18346
12,3,15,2,14,18296
12,3,16,2,13,12955
12,3,17,2,13,14946
12,3,18,2,13,18523
12,3,19,2,13,19396
12,3,20,2,14,16520
12,3,21,2,15,15140
12,3,22,2,17,14930
12,3,23,2,18,11443
12,4,0,2,18,8723
12,4,1,1,19,6519
12,4,2,2,19,4497
12,4,3,2,19,2938
12,4,4,1,18,2497
12,4,5,1,17,2531
12,4,6,1,18,4883
12,4,7,1,20,6989
12,4,8,1,21,9770
12,4,9,1,21,11547
12,4,10,1,21,13323
12,4,11,1,22,15113
12,4,12,1,22,17232
12,4,13,1,21,17981
12,4,14,1,21,17321
12,4,15,1,22,16812
12,4,16,1,22,15061
12,4,17,1,21,15846
12,4,18,1,21,15987
12,4,19,1,21,13672
12,4,20,1,20,11975
12,4,21,1,19,11586
12,4,22,1,19,11667
12,4,23,1,19,10498
12,5,0,1,18,9013
12,5,1,1,18,6554
12,5,2,1,18,4441
12,5,3,1,17,3104
12,5,4,1,16,2343
12,5,5,1,16,1588
12,5,6,1,15,2016
12,5,7,1,14,2543
12,5,8,1,14,3150
12,5,9,1,14,4573
12,5,10,1,15,6365
12,5,11,1,16,7631
12,5,12,1,16,9340
12,5,13,1,15,9536
12,5,14,1,17,9615
12,5,15,1,17,10004
12,5,16,1,17,10189
12,5,17,2,17,10239
12,5,18,2,16,10246
12,5,19,2,16,9476
12,5,20,1,15,8477
12,5,21,1,16,8825
12,5,22,1,16,8686
12,5,23,1,16,7343
12,6,0,1,15,5406
12,6,1,1,14,3660
12,6,2,1,13,2613
12,6,3,1,12,2020
12,6,4,1,12,1639
12,6,5,1,12,1259
12,6,6,1,11,1817
12,6,7,1,11,2858
12,6,8,1,11,4253
12,6,9,1,12,6581
12,6,10,1,12,8921
12,6,11,1,11,10582
12,6,12,1,11,12325
12,6,13,1,11,13480
12,6,14,1,11,13029
12,6,15,1,11,14542
12,6,16,1,11,13144
12,6,17,1,10,14031
12,6,18,1,10,14777
12,6,19,1,10,14863
12,6,20,1,10,12895
12,6,21,1,10,13185
12,6,22,1,10,14803
12,6,23,1,9,15051
12,7,0,2,8,13186
12,7,1,2,8,9660
12,7,2,1,8,7799
12,7,3,1,8,6323
12,7,4,1,8,4419
12,7,5,1,9,2209
12,7,6,1,8,2305
12,7,7,1,9,3002
12,7,8,1,10,4769
12,7,9,1,11,6968
12,7,10,1,11,9967
12,7,11,1,12,11905
12,7,12,1,12,13294
12,7,13,1,13,13708
12,7,14,1,14,13759
12,7,15,1,15,13981
12,7,16,1,16,13742
12,7,17,1,16,13924
12,7,18,1,16,15404
12,7,19,2,16,14206
12,7,20,1,15,14513
12,7,21,2,12,12771
12,7,22,2,11,12117
12,7,23,1,9,9708
12,1,0,1,8,6978
12,1,1,1,7,4414
12,1,2,1,6,2719
12,1,3,1,5,1908
12,1,4,1,4,1848
12,1,5,1,4,2223
12,1,6,1,4,5123
12,1,7,1,4,7507
12,1,8,1,4,10276
12,1,9,1,4,11801
12,1,10,1,4,12605
12,1,11,1,4,13838
12,1,12,1,6,15448
12,1,13,1,5,15969
12,1,14,1,5,16933
12,1,15,1,5,16541
12,1,16,1,5,14790
12,1,17,1,4,16583
12,1,18,1,4,19424
12,1,19,1,4,20763
12,1,20,2,3,16724
12,1,21,2,2,15521
12,1,22,1,2,15051
12,1,23,2,2,11514
12,2,0,2,2,8182
12,2,1,1,1,5320
12,2,2,1,1,3215
12,2,3,2,2,2085
12,2,4,2,3,1765
12,2,5,2,3,2440
12,2,6,2,4,5958
12,2,7,2,4,8496
12,2,8,2,6,10928
12,2,9,2,6,14330
12,2,10,2,7,14055
12,2,11,2,7,14625
12,2,12,2,8,15645
12,2,13,1,6,15609
12,2,14,1,6,16023
12,2,15,1,5,16205
12,2,16,1,5,14763
12,2,17,1,5,16873
12,2,18,1,4,19339
12,2,19,1,4,17959
12,2,20,1,4,16066
12,2,21,1,4,17175
12,2,22,1,4,15978
12,2,23,1,4,13515
12,3,0,1,4,10129
12,3,1,1,4,6608
12,3,2,1,4,4376
12,3,3,1,4,2955
12,3,4,1,4,2466
12,3,5,1,5,2463
12,3,6,1,5,5259
12,3,7,1,5,7272
12,3,8,1,5,10490
12,3,9,1,6,12417
12,3,10,1,6,12955
12,3,11,1,6,13760
12,3,12,1,6,14200
12,3,13,1,7,15028
12,3,14,1,7,16211
12,3,15,1,7,15689
12,3,16,1,7,14024
12,3,17,1,7,16044
12,3,18,1,7,18391
12,3,19,1,8,18365
12,3,20,1,8,17199
12,3,21,2,8,17495
12,3,22,1,9,19886
12,3,23,2,8,18374
12,4,0,2,8,12749
12,4,1,2,8,8455
12,4,2,1,7,6160
12,4,3,1,7,4186
12,4,4,1,7,2989
12,4,5,1,7,2364
12,4,6,1,8,4325
12,4,7,1,8,6539
12,4,8,1,8,9028
12,4,9,1,8,10378
12,4,10,1,8,12011
12,4,11,1,8,13928
12,4,12,1,8,15392
12,4,13,1,8,16156
12,4,14,1,8,17077
12,4,15,1,9,17267
12,4,16,1,8,15971
12,4,17,1,8,16345
12,4,18,1,8,17617
12,4,19,1,7,18892
12,4,20,1,7,20236
12,4,21,1,7,20808
12,4,22,1,6,18148
12,4,23,1,6,14307
